route_Name,busname,bus_desc,bustype,starttime,endtime,duration,dploc,ratings,fare,seats,Bus_Name,Bus_Id,Seat_Type,Actype,dur_in_min,Orgin,End
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:20:00,6:18:00,06h 58m,Asram College,2.5,560,30,APSRTC,Government Bus,Push Back,Non A/C,418,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:40:00,6:50:00,07h 10m,Jute Mill,2.5,549,24,APSRTC,Government Bus,Push Back,Non A/C,430,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:57:00,07h 27m,Jute Mill,2.5,549,19,APSRTC,Government Bus,Push Back,Non A/C,447,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,6:30:00,06h 45m,Asram College,4.2,2000,40,APSRTC,Government Bus,Push Back,Non A/C,405,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:20:00,5:30:00,08h 10m,Jute Mill,4.2,555,22,APSRTC,Government Bus,Push Back,Non A/C,490,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:35:00,6:20:00,07h 45m,Fire Station,4.1,3999,34,APSRTC,Government Bus,Push Back,Non A/C,465,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:50:00,6:20:00,07h 30m,Asram College,2.2,499,25,APSRTC,Government Bus,Push Back,Non A/C,450,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,5:40:00,06h 40m,Asram College,2.2,499,27,APSRTC,Government Bus,Push Back,Non A/C,400,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:46:00,6:45:00,06h 59m,Fire Station,4,699,22,APSRTC,Government Bus,Push Back,Non A/C,419,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Bharat Benz A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:40:00,7:17:00,07h 37m,Eluru Bypass,3.9,2900,7,APSRTC,Government Bus,Push Back,Non A/C,457,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,6:00:00,06h 45m,Eluru Ashram Hospital,3.8,499,32,APSRTC,Government Bus,Push Back,Non A/C,405,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:00:00,5:55:00,06h 55m,Asram College,3.4,499,23,APSRTC,Government Bus,Push Back,Non A/C,415,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,NON A/C Airbus (2+2),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:42:00,07h 57m,Asram College,3.3,3000,30,APSRTC,Government Bus,Push Back,Non A/C,477,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:15:00,7:00:00,07h 45m,Mini Pass Road,3,510,39,APSRTC,Government Bus,Push Back,Non A/C,465,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:40:00,6:50:00,07h 10m,Jute Mill,2.6,590,16,APSRTC,Government Bus,Push Back,Non A/C,430,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:35:00,07h 35m,Fire Station,2.2,2850,41,APSRTC,Government Bus,Push Back,Non A/C,455,Eluru,Hyderabad
Eluru to Hyderabad,APSRTC - 23879,NON A/C Semi Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:25:00,5:30:00,08h 05m,Asram College,2,3000,35,APSRTC,Government Bus,Push Back,Non A/C,485,Eluru,Hyderabad
Visakhapatnam to Amalapuram,Navayuga Travels,A/C Sleeper (2+1),A/C Sleeper (2+1),22:00:00,3:05:00,05h 05m,Rama Talkies,3.5,890,18,Navayuga Travels,Private Bus,Sleeper,AC,305,Visakhapatnam,Amalapuram
Visakhapatnam to Amalapuram,Navayuga Travels,Non A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),22:00:00,3:00:00,05h 00m,Gurudwar,3.4,549,28,Navayuga Travels,Private Bus,Sleeper,AC,300,Visakhapatnam,Amalapuram
Visakhapatnam to Amalapuram,Navayuga Travels,NON A/C Push Back (2+2),A/C Sleeper (2+1),22:15:00,6:00:00,07h 45m,Maddilapalem Highway,3.8,399,25,Navayuga Travels,Private Bus,Sleeper,AC,465,Visakhapatnam,Amalapuram
Visakhapatnam to Amalapuram,Navayuga Travels,Non A/C Seater / Sleeper (2+1),A/C Sleeper (2+1),22:40:00,3:30:00,04h 50m,Kurmanipalem,3.4,499,27,Navayuga Travels,Private Bus,Sleeper,AC,290,Visakhapatnam,Amalapuram
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:45:00,5:50:00,06h 05m,Kadiri,3.7,399,25,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,365,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:55:00,5:00:00,05h 05m,Kadiri,3.6,400,32,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,305,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:55:00,5:00:00,05h 05m,Kadiri,3.8,400,28,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,305,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:59:00,5:00:00,05h 01m,Kadiri,4.4,499,34,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,301,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:59:00,5:00:00,05h 01m,Kadiri,3.6,450,34,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,301,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,NON A/C Seater/ Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:59:00,5:40:00,05h 41m,Kadiri,3.7,449,33,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,341,Kadiri,Bangalore
Kadiri to Bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),Non A/C Seater / Sleeper (2+1),23:55:00,5:30:00,05h 35m,Kadiri,2.9,450,32,Maheswari Travels,Private Bus,Seater / Sleeper,Non A/C,335,Kadiri,Bangalore
Chennai to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),16:30:00,20:10:00,03h 40m,Koyambedu,4.4,238,33,NueGo,Private Bus,Seater,AC,220,Chennai,Tirupati
Chennai to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:00:00,1:30:00,05h 30m,Navalur,3.9,270,23,NueGo,Private Bus,Seater,AC,330,Chennai,Tirupati
Chennai to Tirupati,NueGo,A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:35:00,0:45:00,03h 10m,Koyambedu,4.2,399,25,NueGo,Private Bus,Seater,AC,190,Chennai,Tirupati
Chennai to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),22:40:00,3:05:00,04h 25m,Koyambedu,4.5,238,29,NueGo,Private Bus,Seater,AC,265,Chennai,Tirupati
Chennai to Tirupati,NueGo,Electric A/C Seater (2+2),Electric A/C Seater (2+2),23:00:00,2:40:00,03h 40m,Koyambedu,4.5,238,38,NueGo,Private Bus,Seater,AC,220,Chennai,Tirupati
Chennai to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),19:45:00,1:10:00,05h 25m,Padur,3.8,500,32,NueGo,Private Bus,Seater,AC,325,Chennai,Tirupati
Chennai to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),20:20:00,1:00:00,04h 40m,Navalur,3.9,600,44,NueGo,Private Bus,Seater,AC,280,Chennai,Tirupati
Chennai to Tirupati,NueGo,A/C Seater/Sleeper (2+1),Electric A/C Seater (2+2),20:50:00,1:00:00,04h 10m,Navalur,3.7,650,30,NueGo,Private Bus,Seater,AC,250,Chennai,Tirupati
Chennai to Tirupati,NueGo,Non A/C Seater / Sleeper (2+1),Electric A/C Seater (2+2),21:50:00,1:20:00,03h 30m,Anna Nagar,3.4,450,23,NueGo,Private Bus,Seater,AC,210,Chennai,Tirupati
Chennai to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),19:00:00,22:30:00,27h 30m,Koyambedu,1.9,500,11,NueGo,Private Bus,Seater,AC,1650,Chennai,Tirupati
Chennai to Tirupati,NueGo,NON A/C Sleeper (2+1),Electric A/C Seater (2+2),19:00:00,22:30:00,27h 30m,Koyambedu,1.9,500,18,NueGo,Private Bus,Seater,AC,1650,Chennai,Tirupati
Chennai to Tirupati,NueGo,A/C Sleeper (2+1),Electric A/C Seater (2+2),19:30:00,22:30:00,27h 00m,Koyambedu,2.9,700,25,NueGo,Private Bus,Seater,AC,1620,Chennai,Tirupati
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),18:30:00,4:30:00,10h 00m,Rajamahendravaram,3.5,718,30,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,5:50:00,10h 50m,Rajamahendravaram,3.9,718,33,APSRTC,Government Bus,Push Back,Non A/C,650,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:30:00,3:15:00,07h 45m,Rajamahendravaram,4.1,728,27,APSRTC,Government Bus,Push Back,Non A/C,465,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),19:45:00,5:00:00,09h 15m,Rajamahendravaram,3,700,33,APSRTC,Government Bus,Push Back,Non A/C,555,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),20:15:00,5:15:00,09h 00m,Rajamahendravaram,4,728,33,APSRTC,Government Bus,Push Back,Non A/C,540,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),20:30:00,6:15:00,09h 45m,Rajamahendravaram,4.1,718,28,APSRTC,Government Bus,Push Back,Non A/C,585,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),20:45:00,6:15:00,09h 30m,Rajamahendravaram,4.2,699,33,APSRTC,Government Bus,Push Back,Non A/C,570,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,INDRA(A.C. Seater),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,5:15:00,08h 15m,Rajamahendravaram,4.4,881,37,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,6:20:00,09h 20m,Rajamahendravaram,4,718,33,APSRTC,Government Bus,Push Back,Non A/C,560,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NIGHT RIDER (SEATER CUM SLEEPER),Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,5:05:00,07h 35m,Rajamahendravaram,2.9,997,35,APSRTC,Government Bus,Push Back,Non A/C,455,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,6:00:00,08h 30m,Rajamahendravaram,3.3,728,33,APSRTC,Government Bus,Push Back,Non A/C,510,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:50:00,09h 05m,Rajamahendravaram,4.1,700,31,APSRTC,Government Bus,Push Back,Non A/C,545,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,VENNELA (A.C. SLEEPER),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,5:30:00,07h 45m,Rajamahendravaram,3.7,1303,19,APSRTC,Government Bus,Push Back,Non A/C,465,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,7:10:00,08h 55m,Rajamahendravaram,3.7,728,23,APSRTC,Government Bus,Push Back,Non A/C,535,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),22:40:00,7:55:00,09h 15m,Rajamahendravaram,3.6,731,33,APSRTC,Government Bus,Push Back,Non A/C,555,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:40:00,07h 55m,Rajamahendravaram,4.4,1119,42,APSRTC,Government Bus,Push Back,Non A/C,475,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Super Luxury (Non AC Seater 2+2 Push Back),Super Luxury (Non AC Seater 2+2 Push Back),23:40:00,8:55:00,09h 15m,Rajamahendravaram,4.4,731,33,APSRTC,Government Bus,Push Back,Non A/C,555,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),Super Luxury (Non AC Seater 2+2 Push Back),23:55:00,7:59:00,08h 04m,Rajamahendravaram,4.1,1123,38,APSRTC,Government Bus,Push Back,Non A/C,484,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),17:00:00,2:50:00,09h 50m,Rajamahendravaram,3.9,687,29,APSRTC,Government Bus,Push Back,Non A/C,590,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),18:00:00,3:45:00,09h 45m,Rajamahendravaram,3.7,687,33,APSRTC,Government Bus,Push Back,Non A/C,585,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,LAHARI A/C SLEEPER CUM SEATER,Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,5:15:00,07h 15m,Rajamahendravaram,3.6,597,28,APSRTC,Government Bus,Push Back,Non A/C,435,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",Super Luxury (Non AC Seater 2+2 Push Back),22:30:00,7:00:00,08h 30m,Rajamahendravaram,3.7,556,29,APSRTC,Government Bus,Push Back,Non A/C,510,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Lahari A/C sleeper,Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,6:45:00,07h 15m,Rajamahendravaram,3.6,812,26,APSRTC,Government Bus,Push Back,Non A/C,435,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,6:30:00,09h 30m,Paper Mill Gate,4.7,999,10,APSRTC,Government Bus,Push Back,Non A/C,570,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,6:30:00,08h 30m,Kotipalli,4.6,785,16,APSRTC,Government Bus,Push Back,Non A/C,510,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:10:00,5:30:00,08h 20m,Lala Cheruvu,4.6,680,19,APSRTC,Government Bus,Push Back,Non A/C,500,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:01:00,6:35:00,09h 34m,Diwaan Chervu,3.3,555,31,APSRTC,Government Bus,Push Back,Non A/C,574,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:30:00,6:30:00,10h 00m,Gokavaram Bus Stand,4.5,1090,23,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:50:00,6:00:00,10h 10m,Kotipalli,4.5,499,15,APSRTC,Government Bus,Push Back,Non A/C,610,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:55:00,6:05:00,07h 10m,Lala Cheruvu,4.5,632,28,APSRTC,Government Bus,Push Back,Non A/C,430,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,6:00:00,09h 10m,High Tech Bus Stand,3.6,779,26,APSRTC,Government Bus,Push Back,Non A/C,550,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,5:30:00,10h 30m,Lala Cheruvu,4.3,590,18,APSRTC,Government Bus,Push Back,Non A/C,630,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,5:45:00,08h 15m,Diwaan Chervu,4.3,1049,7,APSRTC,Government Bus,Push Back,Non A/C,495,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:40:00,6:30:00,07h 50m,Gokavaram Bus Stand,4.4,1180,18,APSRTC,Government Bus,Push Back,Non A/C,470,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,5:00:00,08h 00m,Diwaan Chervu,4.3,555,16,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:45:00,6:45:00,09h 00m,Diwaan Chervu,4.1,900,17,APSRTC,Government Bus,Push Back,Non A/C,540,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:45:00,6:30:00,07h 45m,Kambala Cheruvu,4.4,924,19,APSRTC,Government Bus,Push Back,Non A/C,465,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:55:00,6:30:00,08h 35m,Lala Cheruvu,4.1,630,19,APSRTC,Government Bus,Push Back,Non A/C,515,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,AC Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:45:00,6:45:00,07h 00m,Lala Cheruvu,4.3,977,20,APSRTC,Government Bus,Push Back,Non A/C,420,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:15:00,5:35:00,07h 20m,Lala Cheruvu,4.4,720,17,APSRTC,Government Bus,Push Back,Non A/C,440,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,7:30:00,10h 30m,Gokavaram Bus Stand,4,560,26,APSRTC,Government Bus,Push Back,Non A/C,630,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,6:20:00,09h 30m,Diwaan Chervu,4,599,25,APSRTC,Government Bus,Push Back,Non A/C,570,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:50:00,7:00:00,09h 10m,Diwaan Chervu,4.6,810,21,APSRTC,Government Bus,Push Back,Non A/C,550,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,6:35:00,09h 35m,Diwaan Chervu,3.8,755,18,APSRTC,Government Bus,Push Back,Non A/C,575,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,7:15:00,10h 15m,Papper Mill,4,549,24,APSRTC,Government Bus,Push Back,Non A/C,615,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:00:00,6:00:00,08h 00m,Lala Cheruvu,3.9,900,26,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:30:00,5:30:00,10h 00m,Gokavaram Bus Stand,3.4,532,15,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:00:00,7:05:00,10h 05m,Katheru,3.5,499,14,APSRTC,Government Bus,Push Back,Non A/C,605,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:45:00,6:45:00,10h 00m,LALACHERU,3.8,666,23,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:50:00,5:30:00,08h 40m,Morampudi Junction,4,555,26,APSRTC,Government Bus,Push Back,Non A/C,520,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:00:00,6:30:00,11h 30m,Kotipalli,3.6,490,15,APSRTC,Government Bus,Push Back,Non A/C,690,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:40:00,5:00:00,09h 20m,Katheru Centre,0,699,17,APSRTC,Government Bus,Push Back,Non A/C,560,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:55:00,5:15:00,08h 20m,Rajahmundry,3.8,560,32,APSRTC,Government Bus,Push Back,Non A/C,500,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:40:00,5:45:00,09h 05m,Bommuru Junction,3.6,560,26,APSRTC,Government Bus,Push Back,Non A/C,545,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Seater/ Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),22:20:00,7:30:00,09h 10m,Lala Cheruvu,3,600,21,APSRTC,Government Bus,Push Back,Non A/C,550,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:30:00,5:30:00,08h 00m,Lala Cheruvu,4.2,590,28,APSRTC,Government Bus,Push Back,Non A/C,480,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,NON A/C Push Back (2+2),Super Luxury (Non AC Seater 2+2 Push Back),19:20:00,4:15:00,08h 55m,Gokavaram Bus Stand,3.2,560,19,APSRTC,Government Bus,Push Back,Non A/C,535,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Volvo 9600 Multi-Axle A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),23:30:00,7:00:00,07h 30m,Diwaan Chervu,4.9,1470,26,APSRTC,Government Bus,Push Back,Non A/C,450,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,Non A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),20:15:00,6:00:00,09h 45m,Kotipalli,4.5,1550,40,APSRTC,Government Bus,Push Back,Non A/C,585,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Seater / Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),19:30:00,5:30:00,10h 00m,Railway Station,3.7,600,25,APSRTC,Government Bus,Push Back,Non A/C,600,Rajahmundry,Hyderabad
Rajahmundry to Hyderabad,APSRTC - 2865,A/C Sleeper (2+1),Super Luxury (Non AC Seater 2+2 Push Back),21:35:00,5:30:00,07h 55m,Diwaan Chervu,4.4,850,26,APSRTC,Government Bus,Push Back,Non A/C,475,Rajahmundry,Hyderabad
